"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/18/2020","AQS","060010013","3","11.7","ug/m3 LC","49","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/19/2020","AQS","060010013","3","25.5","ug/m3 LC","79","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/20/2020","AQS","060010013","3","22.7","ug/m3 LC","73","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/21/2020","AQS","060010013","3","32.3","ug/m3 LC","93","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/22/2020","AQS","060010013","3","22.5","ug/m3 LC","73","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/23/2020","AQS","060010013","3","21.4","ug/m3 LC","71","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/24/2020","AQS","060010013","3","14.5","ug/m3 LC","56","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/25/2020","AQS","060010013","3","22.7","ug/m3 LC","73","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/26/2020","AQS","060010013","3","9.7","ug/m3 LC","40","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/27/2020","AQS","060010013","3","9.2","ug/m3 LC","38","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/28/2020","AQS","060010013","3","26.5","ug/m3 LC","81","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/29/2020","AQS","060010013","3","13.1","ug/m3 LC","53","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/30/2020","AQS","060010013","3","8.8","ug/m3 LC","37","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"08/31/2020","AQS","060010013","3","22.5","ug/m3 LC","73","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/01/2020","AQS","060010013","3","15.1","ug/m3 LC","57","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/02/2020","AQS","060010013","3","10.9","ug/m3 LC","45","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/03/2020","AQS","060010013","3","33","ug/m3 LC","95","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/04/2020","AQS","060010013","3","19.8","ug/m3 LC","67","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/05/2020","AQS","060010013","3","22.8","ug/m3 LC","74","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/06/2020","AQS","060010013","3","28","ug/m3 LC","84","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/07/2020","AQS","060010013","3","22.4","ug/m3 LC","73","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/08/2020","AQS","060010013","3","10.2","ug/m3 LC","43","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/09/2020","AQS","060010013","3","33.3","ug/m3 LC","96","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/10/2020","AQS","060010013","3","122.1","ug/m3 LC","185","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/11/2020","AQS","060010013","3","158.2","ug/m3 LC","209","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/12/2020","AQS","060010013","3","100.7","ug/m3 LC","174","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/13/2020","AQS","060010013","3","109","ug/m3 LC","179","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/14/2020","AQS","060010013","3","114.7","ug/m3 LC","182","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/15/2020","AQS","060010013","3","22.5","ug/m3 LC","73","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/16/2020","AQS","060010013","3","2.8","ug/m3 LC","12","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/17/2020","AQS","060010013","3","4.5","ug/m3 LC","19","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/18/2020","AQS","060010013","3","5.5","ug/m3 LC","23","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/19/2020","AQS","060010013","3","8.5","ug/m3 LC","35","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/20/2020","AQS","060010013","3","13.7","ug/m3 LC","54","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/21/2020","AQS","060010013","3","13","ug/m3 LC","53","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/22/2020","AQS","060010013","3","6.4","ug/m3 LC","27","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/23/2020","AQS","060010013","3","5.8","ug/m3 LC","24","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/24/2020","AQS","060010013","3","6.3","ug/m3 LC","26","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/25/2020","AQS","060010013","3","11.9","ug/m3 LC","50","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/26/2020","AQS","060010013","3","8.2","ug/m3 LC","34","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/27/2020","AQS","060010013","3","15.5","ug/m3 LC","58","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/28/2020","AQS","060010013","3","14.5","ug/m3 LC","56","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/29/2020","AQS","060010013","3","4.7","ug/m3 LC","20","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"09/30/2020","AQS","060010013","3","20.4","ug/m3 LC","68","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/01/2020","AQS","060010013","3","38.5","ug/m3 LC","108","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/02/2020","AQS","060010013","3","44.1","ug/m3 LC","122","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/03/2020","AQS","060010013","3","14.4","ug/m3 LC","56","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/04/2020","AQS","060010013","3","11.4","ug/m3 LC","48","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/05/2020","AQS","060010013","3","9.5","ug/m3 LC","40","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/06/2020","AQS","060010013","3","14","ug/m3 LC","55","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/07/2020","AQS","060010013","3","29.1","ug/m3 LC","87","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/08/2020","AQS","060010013","3","18.9","ug/m3 LC","65","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/09/2020","AQS","060010013","3","2","ug/m3 LC","8","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/10/2020","AQS","060010013","3","3.5","ug/m3 LC","15","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/11/2020","AQS","060010013","3","7.2","ug/m3 LC","30","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/12/2020","AQS","060010013","3","10.9","ug/m3 LC","45","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/13/2020","AQS","060010013","3","10.3","ug/m3 LC","43","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/14/2020","AQS","060010013","3","11.8","ug/m3 LC","49","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/15/2020","AQS","060010013","3","12.8","ug/m3 LC","52","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/16/2020","AQS","060010013","3","7.7","ug/m3 LC","32","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/17/2020","AQS","060010013","3","14.4","ug/m3 LC","56","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/18/2020","AQS","060010013","3","10.5","ug/m3 LC","44","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/19/2020","AQS","060010013","3","6.2","ug/m3 LC","26","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/20/2020","AQS","060010013","3","7.3","ug/m3 LC","30","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/21/2020","AQS","060010013","3","13","ug/m3 LC","53","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/22/2020","AQS","060010013","3","12.8","ug/m3 LC","52","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/23/2020","AQS","060010013","3","10.6","ug/m3 LC","44","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/24/2020","AQS","060010013","3","8.7","ug/m3 LC","36","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/25/2020","AQS","060010013","3","8","ug/m3 LC","33","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/26/2020","AQS","060010013","3","8.7","ug/m3 LC","36","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/27/2020","AQS","060010013","3","8.3","ug/m3 LC","35","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/28/2020","AQS","060010013","3","14.6","ug/m3 LC","56","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/29/2020","AQS","060010013","3","15.2","ug/m3 LC","58","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/30/2020","AQS","060010013","3","14.2","ug/m3 LC","55","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"10/31/2020","AQS","060010013","3","15.2","ug/m3 LC","58","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/01/2020","AQS","060010013","3","19","ug/m3 LC","66","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/02/2020","AQS","060010013","3","18.5","ug/m3 LC","64","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/03/2020","AQS","060010013","3","10.7","ug/m3 LC","45","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/04/2020","AQS","060010013","3","8.2","ug/m3 LC","34","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/05/2020","AQS","060010013","3","8.7","ug/m3 LC","36","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/06/2020","AQS","060010013","3","5.2","ug/m3 LC","22","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/07/2020","AQS","060010013","3","5.7","ug/m3 LC","24","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/08/2020","AQS","060010013","3","7.4","ug/m3 LC","31","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/09/2020","AQS","060010013","3","7.8","ug/m3 LC","33","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/10/2020","AQS","060010013","3","7.5","ug/m3 LC","31","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/11/2020","AQS","060010013","3","7.7","ug/m3 LC","32","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/12/2020","AQS","060010013","3","12.2","ug/m3 LC","51","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/13/2020","AQS","060010013","3","6.8","ug/m3 LC","28","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/14/2020","AQS","060010013","3","10.7","ug/m3 LC","45","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/15/2020","AQS","060010013","3","12.3","ug/m3 LC","51","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/16/2020","AQS","060010013","3","11.8","ug/m3 LC","49","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/17/2020","AQS","060010013","3","7.1","ug/m3 LC","30","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/18/2020","AQS","060010013","3","5.8","ug/m3 LC","24","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/19/2020","AQS","060010013","3","7.2","ug/m3 LC","30","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/20/2020","AQS","060010013","3","9.6","ug/m3 LC","40","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/21/2020","AQS","060010013","3","17.2","ug/m3 LC","62","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/22/2020","AQS","060010013","3","19.5","ug/m3 LC","67","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/23/2020","AQS","060010013","3","7.2","ug/m3 LC","30","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/24/2020","AQS","060010013","3","9","ug/m3 LC","38","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/25/2020","AQS","060010013","3","5.5","ug/m3 LC","23","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/26/2020","AQS","060010013","3","5","ug/m3 LC","21","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/27/2020","AQS","060010013","3","10.1","ug/m3 LC","42","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/28/2020","AQS","060010013","3","14.3","ug/m3 LC","56","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/29/2020","AQS","060010013","3","17.4","ug/m3 LC","62","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"11/30/2020","AQS","060010013","3","12.5","ug/m3 LC","52","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/01/2020","AQS","060010013","3","13.1","ug/m3 LC","53","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/02/2020","AQS","060010013","3","11.4","ug/m3 LC","48","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/03/2020","AQS","060010013","3","24.7","ug/m3 LC","77","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/04/2020","AQS","060010013","3","32","ug/m3 LC","93","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/05/2020","AQS","060010013","3","21.4","ug/m3 LC","71","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/06/2020","AQS","060010013","3","13.7","ug/m3 LC","54","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/07/2020","AQS","060010013","3","5","ug/m3 LC","21","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/08/2020","AQS","060010013","3","11.8","ug/m3 LC","49","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/09/2020","AQS","060010013","3","22.2","ug/m3 LC","72","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/10/2020","AQS","060010013","3","16","ug/m3 LC","59","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/11/2020","AQS","060010013","3","6.8","ug/m3 LC","28","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"12/12/2020","AQS","060010013","3","6.9","ug/m3 LC","29","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
